Taxonomy,,,,,,,,Page Numbers,,,Geography,,,,,Human Interact.,,Habitat Preference,,,,Social Behavior,,,,,,,,Foraging Location,,,,,,,Diet,,,,,,,,,,,,,,,,,,,Strategy,,,,,,,Breeding Season,,Nest Site,,,,,Nest Substrate,,,Nest Construction,,,,Breeding Info,,,,,,,,,Distribution,,,Extinction Risk,,,,,,,,,,,Comments,,,Mitchell et al. Plumage Color,,,,,,,,,,,,,,HabBreadth Columns from  Ducatez et al 2014,,,,,,"Gen. Length (Bird et al., 2020)",,,,,,,,,,,,Ducatez_etal_2020,,,,,,,,,,,,,,,,,,,Burgio et al 2019 Inferred,,,,,,,,,,,,,,,,,,,,,,,,,
family,subfamily,genus,common name,taxon,taxon_2 (matching),synonyms ,authority,HBW #,Juni #,Fors #,Continent,Countries,Isl. Endemic,Introduced,Migratory,Hunting,Pet Trade,Primary,Secondary,Third,Other,Comm. Roost,Mating system,Single,Pairs,Family Groups,Small Groups < 10,Med. Groups (10 - 100),Large groups (100+),Water,Ground,Vegetation,Canopy,Subcanopy,Air,Other,Crop Pest,Guild,Main Diet,Carrion,Arthropods,Insects,Larvae,"""Inverts""",Nectar,Seed,Grain,Nut,Fruit,Berries,Flowers,Leaf Shoots,Roots,Leaf Bud,Other,Digging,Scavenging,Flower_Probe,Gleaning,Excavate bark,Graze,Other,Start,Stop,Tree,Limb,T. termite ,A. termite,Other,Cavity,Hollow,Other,Existing,Excavate,Floor,Other,Min Eggs,Max Eggs,Incubation,Fledge,Egg shape,Egg Length,Egg Width,Colonial,Generation time,Range Size,Elev Min,Elev Max,IUCN Status,IUCN Category,Trend,Risk 1,Risk 2,Contraction,Exploitation,Other (Invasives/disease/etc),Habitat Loss,Mature Popln,Popln Est,Comments1,Comments2,Comments3,Colourfulness,Complexity,GlobalUniqueness,LocalUniqueness1,LocalUniqueness3,LocalUniqueness10,Yellow,Blue,Red,Orange,Green,Black,White,Grey,Habitat breadth (Within-class co-occurrence index; multiplicative beta),Habitat breadth (co-occurrence among species from all four classes; multiplicative beta),Habitat breadth (Within-class co-occurrence index; additive beta),Habitat breadth (co-occurrence among species from all four classes; additive beta),Number-habitat-classes,Total-number-IUCN-habitat-categories,Adult survival,Age at first reproduction,Maximum longevity,GenLength,Range centroid of latitude,Body mass,Mean clutch size,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Forest,BiogeographicRange,ResearchEffort,BodyMass,MigratoryBehavior,HabitatBreadth,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,PopulationTrend2019,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,length (cm),mass (g),tail (mm),carrion,inverts,snails,pollen,nectar,seed,nut,fruit,flower,plant,roots,fungi,water,ground,vegetation,subcanopy,canopy,dig,scavenge,flowerprobe,glean,excavate,graze
Psittacidae,,Amazona,Yellow-shouldered Amazon,Amazona barbadensis,Amazona_barbadensis,,"Gmelin, 1788",473,539,616,SA,"Venezuela, Netherlands Antilles",N,N,N,Y,Y,xerophytic vegetation,desert scrublands,,,Y,,,1,1,1,,1,,,1,,,,,1,,"calabash tree flowers, organpipe cacti fruit",,,,,,,,,,1,,1,,,,pods,,,,,,1,,March,Sept,1,,,,"cliff face, cactus",1,1,,1,1,,,3,4,27,61,Ovate,36.7,26.1,,12.3,11000,0,450,VU,"B1ab(i,ii,iii,v)",decreasing,"Extent occurrence < 20,000 km^2",,1,,,1,"1,667-6,666","2,500-9,999",,,,0.407445816,0.442035676,341.9978366,0.219479583,0.767808561,2.891676633,0.024449927,0.001889227,0.001412104,0.001620316,0.753333976,0.145365562,0.052504369,0.01942452,0.999505685,0.999718548,0,0,1,1,0.79338833,3.539185628,29.3951368,9.640547248,11.17,270,3.5,0,450,Not a Migrant,11000,0,several,22,270,1,0.999505685,0,0,0,0,0,0,0,0,Vulnerable,unknown,1,1,1,YES,35.5,399.5,117.2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Psittacidae,,Amazona,Northern Festive Amazon,Amazona bodini,Amazona_bodini,Amazona festiva bodini,"Finsch, 1873",470,538,612,SA,"Colombia, Venezuela, Guyana",N,N,N,,Y,varzea forest,riparian secondary growth,river islands,gallery forest,Y,,,1,,1,,1,,,,1,1,,,,,,,,,,,,1,,1,1,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,27,,,,,,12.3,125000,0,1000,NT,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.863,5,37.09166667,15.15770629,7.62,NA,NA,0,1000,Not a Migrant,261000,1,South-America,0,430,1,1.781703691,0,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,34,370,105.5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Red-tailed Amazon,Amazona brasiliensis,Amazona_brasiliensis,,"Linnaeus, 1758",470,536,610,SA,Brazil,N,N,N,Y,Y,flooded forest,sand-plain forest,"lowland humid ""Atlantic"" rainforest",mangroves,Y,,,1,,,1,1,,,,1,1,,,,,Fruits of Callophyllum brasiliense,,,,,,,1,,1,1,,1,,,,,,,,,,1,,Sept,Feb,1,1,,1,palm stump,1,1,,1,,,,3,4,28,55,,,,,12.3,4800,0,700,VU,"B1ab(i,ii,iii,v);C2a(i)",increasing,"Extent occurrence < 20,000 km^2",habitat loss,1,1,,1,"2,700-3,700","4,000-5,500",,,,0.723411737,0.635333385,451.7365131,0.470989931,1.541473438,6.011007441,0.081062736,0.020526575,0.023159715,0.00620289,0.424049923,0.284527369,0.037370237,0.123100556,2.402080507,2.557194699,3101,6580.666667,1,3,0.832176534,3.882556268,30.05049225,10.05753855,-25.12,327.37,3.5,0,300,Not a Migrant,10100,1,South-America,28,327.37,1,2.402080507,0,0,0,0,0,0,0,0,Near-Threatened,increasing,1,1,0,NO,35,430,108,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Yellow-billed Amazon,Amazona collaria,Amazona_collaria,,"Linnaeus, 1758",467,524,585,Caribbean,"Jamaica, West Indies",Y,N,N,,Y,"Mid-level, wet limestone forest ",wooded cultivation,,,Y,,,1,,,1,1,,,,1,1,,,,,"catkins, fruits, nuts",,,,,,,1,,1,1,,1,,,1,catkins,,,,,,1,,,,1,1,,,"dead limb, old woodpecker hole, cliff face",,1,,1,1,,enlarge,3,4,25,70,Rounded,35.4,28.7,,12.3,5400,0,1200,VU,"B1ab(i,ii,iii,v)",decreasing,"Extent occurrence < 20,000 km^2",pet trade,1,1,,1,"6,667-13,333","6,000-15,000",nesting months March-May,,,0.49168315,0.498897425,381.0810554,0.447876044,1.375821384,4.950100599,0.014610714,0.032960169,0.033170137,0.012464584,0.716484431,0.148511347,0.028981961,0.012816656,2.822721499,2.973698545,4592.8,10146.6,3,5,0.776134729,3.292162181,28.11900057,9.150678771,18.18,187,3.5,0,1200,Not a Migrant,7200,1,Caribbean,7,187,1,2.822721499,1,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,1,YES,28.5,260,95.8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Diademed Amazon,Amazona diadema,Amazona_diadema,Amazona autumnalis diadema,"Spix, 1824",469,534,606,SA,Brazil,N,N,N,Y,Y,humid and deciuous lowland forest,gallery woodland,plantations and groves,,Y,,,1,,1,1,,,,,1,1,,,,,,,,,,,,1,,1,1,1,1,,,1,,,,,,,1,,Feb,May,1,,,,palm stub,1,1,,1,,,,3,4,26,,Rounded,,,,12.3,63400,0,0,EN,A4cd,decreasing,> 50% popln reduction in next 10 yrs / 3 gens,,1,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.863,5,27,11.96347562,-2.84,NA,NA,0,0,Not a Migrant,71800,1,several,0,416,1,2.530944024,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,34,399.5,121.4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Blue-cheeked Amazon,Amazona dufresniana,Amazona_dufresniana,,"Shaw, 1812",470,534,612,SA,"Venezuela, Guianas, Brazil",N,N,Y,Y,Y,tropical zone forest,coastal sand-ridge forest,subtropical forest,,,,,1,,1,,,,,,1,1,,,,,Hura crepitans seeds,,,,,,,1,,,,1,,,,,,,,,,,1,,March,,,,,,,,,,,,,,,3,26,,,,,,12.3,366000,560,1700,NT,,decreasing,,,,,,,,,,,,0.290940203,0.337516283,327.5144,0.194502398,0.599927119,2.344483019,0.013344647,0.000943367,0.000120099,0.004082557,0.820849663,0.144403906,0.003785562,0.0124702,1.469689958,1.503215259,2031,4618,1,2,0.851548759,4.581191292,32.34981522,13.3705611,4.82,623,3,560,1700,Full Migrant,458000,1,South-America,8,623,3,1.469689958,0,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,34,623,112.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Southern Mealy Amazon,Amazona farinosa,Amazona_farinosa,,"Boddaert, 1783",475,548,631,"CA, SA","Guianas, Venezuela, Colombia, Brazil",N,N,Partial,Y,Y,lowland tropical forest,deciduous and gallery woodland,sand-ridge forest,,Y,social monogamy,,1,,1,,1,,,,1,1,,,,,"figs, arils",,,,,,,1,,1,1,1,1,,,1,"pods, arils",,,,,1,1,,Nov,Feb,1,,,,,1,1,,1,,,,,3,27,,Elliptical ,37.7,29.0,,12.3,6790000,0,1500,NT,,decreasing,,,,1,,,,,,,,0.361581005,0.396474214,381.034174,0.267191315,0.943569797,3.695159403,0.000648666,0.010921607,0.000838262,0.000329901,0.801649226,0.058576007,0.080129443,0.046906889,1.8705615,1.958153224,3065.666667,6946.333333,1,3,0.866747581,4.58551385,32.23370139,13.33676293,-3.63,625.99,3,0,1500,Not a Migrant,11900000,0,several,16,625.99,1,1.8705615,0,0,3,3,0,1,1,0,Near-Threatened,decreasing,1,1,0,NO,39,626,129,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Psittacidae,,Amazona,Southern Festive Amazon,Amazona festiva,Amazona_festiva,,"Linnaeus, 1758",470,537,612,SA,"Brazil, Colombia, Peru, Ecuador",N,N,N,,Y,varzea forest,riparian secondary growth,river islands,gallery forest,Y,,,1,,1,,1,,,,1,1,,,,,,,,,,,,1,,1,1,1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,27,,,,,,12.3,689000,0,500,NT,,decreasing,,,,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.781703691,1.830064225,2235.5,4783,1,2,0.869035688,5.209891974,34.19563855,14.38450741,-2.62,430,NA,0,500,Not a Migrant,2940000,1,South-America,10,430,1,1.781703691,0,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,35,370,97.1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Lilac-crowned Amazon,Amazona finschi,Amazona_finschi,,"Sclater, 1864",469,532,604,NA,Mexico,N,N,N,Y,Y,semi-deciduous woodland,pine-oak forests in foothills and mountains,mangroves,,,,,1,,1,1,1,,,,1,1,,,,,wild figs,,,,,,,1,,1,1,1,1,,,1,corn,,,,,,1,,March,May,1,,,1,,1,1,old woodpecker nests,1,,,,,2,29,60,Rounded,37.0,29.2,,12.3,,0,2200,EN,A2cd+3cd+4cd,decreasing,> 70% reduction in popln size in past 10 years / 3 gens,,1,1,,,"4,700-6,700","7,000-10,000",,,,0.325186,0.384775768,322.4733119,0.173319711,0.546102061,2.3351042,0.000264991,0.00232691,0.002169209,0.001456673,0.765991455,0.202325685,0.00838224,0.017082838,2.483712785,2.644215938,4237,9595,1,4,0.86433362,4.292047472,31.69451572,10.75834867,22.34,302,2,0,2200,Nomadic,372000,1,North-America,27,302,1,2.483712785,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,33,302,113.1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Northern Mealy Amazon,Amazona guatemalae,Amazona_guatemalae,Amazona farinosa guatemalae,"Sclater, 1860",475,549,631,CA,"Mexico, Honduras, Guatemala",N,N,N,Y,Y,lowland tropical forest,deciduous and gallery woodland,sand-ridge forest,,Y,,,1,,,,1,,,,1,1,,,,,,,,,,,,1,,1,1,1,1,,,1,pods,,,,,1,1,,April,May,1,,,,stone wall,1,1,,1,,,,,1,27,,Elliptical ,,,,12.3,366000,0,1500,NT,,decreasing,,,,,,,,,,,,0.319874711,0.3405204,363.5049683,0.255351454,0.789214287,2.838986224,0.0001947,0.005555058,0.000737053,0.000138243,0.826589221,0.070482995,0.02834928,0.067953449,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.863,5,37.09166667,15.15770629,15.79,NA,NA,0,1500,Not a Migrant,919000,0,several,0,625.99,1,1.8705615,0,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,38,626,130.6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Psittacidae,,Amazona,St Vincent Amazon,Amazona guildingii,Amazona_guildingii,,"Vigors, 1837",476,553,640,Caribbean,St. Vincent,Y,N,N,Y,Y,humid forest,cultivation,,,Y,,,1,,1,1,,,,,1,1,,,1,,"Pouteria multiflora fruit, pericarp of Manikara bidentata",,,,,,,1,,,1,1,1,,,,,,,,,1,1,,April,May,1,1,,,,1,1,,1,1,,enlarge,2,3,24,69,,46.6,38.8,,12.3,43,125,1000,VU,D1+2,increasing,< 1000 mature ,Occupies < 20km^2,1,1,,,,,low nest productivity,,,0.648602072,0.582911496,465.8176112,0.541610436,1.727250271,6.683322206,0.005909795,0.024486368,0.000162223,0.003381348,0.325315603,0.420350361,0.141092791,0.079301512,1.943781776,2.022310757,3218.666667,7271.333333,2,3,0.887284911,4.985528493,35.46756932,14.63375341,13.25,646,2,125,1000,Not a Migrant,100,1,Caribbean,37,646,1,1.943781776,1,0,0,0,0,0,0,0,Vulnerable,increasing,1,1,0,NO,40,646,158.3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
Psittacidae,,Amazona,Imperial Amazon,Amazona imperialis,Amazona_imperialis,,"Richmond, 1899",476,554,644,Caribbean,Dominica,Y,N,N,Y,Y,moist mountain forest,elfin forest,,prefers stands with mature palms,Y,,,1,,1,,,,,,1,1,,,,,fruits and seeds of gommier trees and mountain palms,,,,,,,1,,1,1,1,1,1,,1,,,,,,,1,,Feb,June,1,,,,,1,1,,1,1,,,,2,,,,45.6,38.7,,12.3,50,150,1300,EN,D,increasing,< 250 mature,pet trade,1,1,hurricanes ,1,  ,250-350,possibly breeds every other year with only one chick fledging,,,0.521061275,0.491847762,510.2800387,0.513576364,1.810215552,6.993445098,0,0.104479092,0.001003691,0.001013155,0.336811503,0.522828764,0.004559702,0.029304093,1.469689958,1.503215259,2031,4618,1,2,0.866943682,4.360788118,31.36298348,10.73263487,15.47,327.37,2,150,1300,Not a Migrant,240,1,Caribbean,17,327.37,1,1.469689958,1,0,0,0,0,0,0,0,Endangered,increasing,1,1,0,NO,45,900,167.5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,White-faced Amazon,Amazona kawalli,Amazona_kawalli,,"Grantsau & Camargo, 1989",474,547,N/A,SA,Brazil,N,N,,,Y,tropical lowland forest,permanently flooded forest,,,,,,,,,,,,,,,,,,,,frutis and seeds,,,,,,,1,,,1,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,12.3,883000,0,0,NT,,stable,,,,,,,,,,,,0.257832252,0.288064773,333.6729925,0.14622232,0.450322938,1.789072492,0.001193135,0.002803039,0.00056593,0.000322948,0.847490951,0.123534706,0.010428861,0.01366043,0.999801035,0.999904086,0,0,1,1,0.857855494,4.943094661,32.76085494,13.74801718,-6.04,327.37,NA,0,0,Not a Migrant,1160000,1,South-America,7,327.37,1,0.999801035,0,0,0,0,0,0,0,0,Near-Threatened,stable,1,0,0,NO,35.5,464.6,120.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
Psittacidae,,Amazona,Cuban Amazon,Amazona leucocephala,Amazona_leucocephala,,"Linnaeus, 1758",467,523,586,Caribbean,"Bahamas, Cubam West Indies",Y,N,N,N,Y,limestone forests,broadleaf woodland,mangroves,"savanna with stands of pine and palm, plantations and gardens",Y,social monogamy,1,1,1,1,1,,,1,1,1,1,,,1,,Palm nuts and pine seeds,,,,,,,1,,1,1,1,1,,,1,native shrubs,,,,,,1,stick head in fruit to eat seeds and flesh,March ,June,1,1,,1,"limestone cavities, woodpecker holes",1,1,,1,1,,enlarge,2,6,28,60,Rounded,35.0,28.2,,12.3,17600,0,800,NT,,decreasing,pet trade,habitat loss,1,1,hurricanes ,,,,,,,0.546320976,0.561182666,401.7172807,0.268589284,1.070998283,4.622366316,0.000269202,0.028058282,0.021682353,0.008326217,0.597877071,0.25940284,0.065841915,0.018542121,3.745005612,4.078328385,6115.5,13481,3,8,0.77139857,3.313861863,29.01126325,9.377809676,21.67,235.34,4,0,1100,Not a Migrant,590000,1,Caribbean,54,235.34,1,3.745005612,1,0,0,0,0,0,0,0,Near-Threatened,decreasing,1,1,0,NO,32,242.3,106.5,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Lilacine Amazon,Amazona lilacina,Amazona_lilacina,Amazona autumnalis lilacina,"Lesson, 1844",469,534,606,SA,Ecuador,N,N,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,67300,0,0,EN,C2a(i),decreasing,"< 2500 mature, declining, no subpopln w/ > 250 mature",,,,,,"600-1,700","1,000-2,499",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.863,5,37.09166667,15.15770629,-1.91,NA,NA,0,0,Not a Migrant,42700,1,several,0,416,1,2.530944024,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,34,416,118,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Martinique Amazon,Amazona martinicana,Amazona_martinicana,,"A. H. Clark, 1905",,,,Caribbean,Martinique,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EX,,,,,,,,,,0,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.863,5,37.09166667,15.15770629,NA,NA,NA,0,0,Not a Migrant,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Psittacidae,,Amazona,Scaly-naped Amazon,Amazona mercenarius,Amazona_mercenarius,Amazona mercenaria,"Tschudi, 1844",474,546,630,SA,"Bolivia, Peru",N,N,seasonal,,,subtropical and temperate forest,,,,Y,,,1,,1,1,,,,1,1,1,,,1,,figs,,,,,,,,,,1,,,,,,maize; diet poorly studied,,,,,,1,,March,May,,,,,,,,,,,,,,,26,,Ovate,35.4,28.0,,12.3,433000,500,3600,LC,,decreasing,habitat loss,,,,,1,,,,,,0.339435498,0.361754432,326.4786043,0.240587488,0.750510506,2.656146563,0.015875814,0.006286692,0.0024299,0.002768076,0.817160236,0.109671496,0.014533019,0.031274767,2.589654542,2.786993566,4349.5,10278,2,4,0.861040937,4.979297677,32.77645429,13.77769869,-3.41,340,NA,1500,3000,Nomadic,3160000,1,South-America,3,340,1,2.589654542,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,34,340,95.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Yellow-crowned Amazon,Amazona ochrocephala,Amazona_ochrocephala,,"Gmelin, 1788",473,544,620,"CA, SA","Guianas, Brazil, venezuela, Colombia, Trinidad",N,N,N,N,Y,deciduous woodland,gallery forest,tall thorn scrub,"varzea forest, secondary riverine growth, mangroves",Y,,,1,,1,1,1,,1,,1,1,,,1,,cactus fruits,,,,,,,1,,1,1,1,1,,,1,"pods, corn",,,,,1,1,,Dec,May,1,,,1,palm stub,1,1,,1,1,,,2,3,29,60,Ovate,36.5,29.9,,12.3,6630000,0,850,LC,,decreasing,,,,,,,,,,,,0.302461133,0.33770943,319.0688466,0.18055409,0.583744462,2.13569948,0.00212258,0.000800691,0.001245139,0.00104936,0.811167767,0.145195714,0.007880016,0.030538733,2.578049294,2.738402474,3746.5,8151.5,1,4,0.843672419,4.277674376,33.38567871,16.48285725,-1.79,476.94,2.5,0,850,Not a Migrant,8010000,1,several,83,476.94,1,2.578049294,0,0,2,2,0,1,1,0,Least-Concern,decreasing,0,0,0,NO,35,440,115,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
Psittacidae,,Amazona,Yellow-headed Amazon,Amazona oratrix,Amazona_oratrix,,"Ridgway, 1887",473,541,620,"NA, CA","Mexico, USA",N,N,N,N,Y,deciduous woodland,gallery forests,tall thorn scrub,"varzea forest, secondary riverine growth, mangroves",N,,,1,,1,1,,,,,1,1,,,1,,seeds and fruits,,,,,,,1,,1,1,1,1,,,1,"pods, corn",,,,,1,1,,Feb,May,1,,,1,"pines, palm stub",1,1,,1,1,,,2,3,29,60,Ovate,,,,12.3,45400,0,500,EN,A2bcd+4bcd,decreasing,> 70% reduction in popln size in past 10 years / 3 gens,one of the most sought-after neotropical parrots for captivity,1,1,,1,"4,700","7,000",,,,0.407002862,0.407534692,364.4664746,0.191723385,0.788906626,3.577524884,0.047477277,0.005030873,0.007247332,0.010743171,0.748119165,0.165808888,0.008365656,0.007207638,3.170709213,3.455748958,4708.4,10018,3,5,0.824630624,4.373642376,34.06224863,16.55617919,18.33,476.94,NA,0,500,Not a Migrant,1020000,1,several,14,476.94,1,3.170709213,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,35,442.5,116.3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Psittacidae,,Amazona,Red-spectacled Amazon,Amazona pretrei,Amazona_pretrei,,"Temminck, 1830",469,530,600,SA,"Brazil, Argentina, Uruguay, Paraguay",N,N,Partial,Y,Y,Araucaria angustifolia forest,lowland riverine broadleaf forest,lambertii groves,open woodland,Y,social monogamy,,1,,,1,1,,,,1,1,,,,,Araucaria seeds,,,,,,,1,,,1,,,,,,,,,,,,1,,Sept,Jan,1,,,,,,1,,1,1,,,2,4,27,50,,36.8,26.5,N,12.3,8300,300,1000,VU,A2cd+3cd+4cd,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,habitat loss,1,1,,1,,"7,500-8,500",,,,0.409455361,0.51821848,338.965511,0.293178902,0.915648867,3.189729602,0.002067254,0.001589604,0.00883412,0.001105787,0.666727618,0.281059048,0.01687038,0.021746189,2.781669796,2.994697431,4934.8,11135.8,2,5,0.782500117,4.001068433,31.93856232,10.59362238,-28.85,272.76,3,300,1000,Full Migrant,95400,1,South-America,17,272.76,3,2.781669796,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,NO,32,295,109.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Red-browed Amazon,Amazona rhodocorytha,Amazona_rhodocorytha,,"Salvadori, 1890",470,535,611,SA,Brazil,N,N,Seasonal,N,Y,humid lowland forest,montane highlands,estuarine mangroves,,Y,,,1,,1,,1,,,,1,1,,,,,fruits and seeds,,,,,,,1,,1,1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,4,24,34,,,,,12.3,2700,0,1000,EN,"B1ab(i,ii,iii,v)",decreasing,"Extent occurrence < 5,000 km^2",,1,,,1,"600-1,700","1,000-2,499",nesting data taken from captive birds,,,0.391175924,0.424294131,320.4763551,0.237381894,0.759114028,2.789564045,0.010395136,0.000412751,0.004572005,0.004760462,0.735916037,0.200014623,0.014428014,0.029500972,1.469689958,1.503215259,2031,4618,1,2,0.798438262,4.129331407,32.71461138,13.53781789,-20.95,474.34,4,0,1000,Not a Migrant,168000,1,South-America,4,474.34,1,1.469689958,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,YES,35,450,111,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Amazona,Tucuman Amazon,Amazona tucumana,Amazona_tucumana,,"Cabanis, 1885",468,529,600,SA,"Bolivia, Argentina",N,N,Elevation,Y,Y,open mountain woodland,,,requires Alnus and Podocarpus for nesting and feeding,,,,,,1,1,1,,,,1,1,,,,,seeds of  Alnus and Podocarpus,,,,,,,1,,1,1,1,1,,,1,,,,,,,1,,November,January,1,,,,Alnus and Podocarpus only,1,,,1,,,,2,3,27,,Rounded,34.5,26.7,N,12.3,69200,1000,2600,VU,A2bcd+3bcd+4bcd,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,hunted for food and for crop damage,1,1,,1,"6,000-15,000","10,000-19,999",,,,0.478343006,0.48639736,354.8224378,0.221203729,0.774938761,2.997746267,0.000554367,0.001391948,0.001354775,0.000145426,0.583960085,0.312390664,0.032351725,0.06785101,1.469689958,1.503215259,2031,4618,1,2,0.753910526,3.379551525,29.72524297,9.596479673,-23,260,4,1600,2600,Altitudil Migrant,86200,1,South-America,11,260,2,1.469689958,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,NO,31,265,102.8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
